ID,AC,GN,protein_name,GO_F Count,GO_P Count,GO_C Count,go_counts,bin,pmc_GN,PMC_protein_name,new_gene_symbol,match_result,processing_time
BRD4_HUMAN,O60885,BRD4,Bromodomain-containing protein 4,11,12,4,27,bin_5,2950,785,BDP4,0,0.45
K2C1_HUMAN,P04264,KRT1,"Keratin, type II cytoskeletal 1",4,10,13,27,bin_5,348,227,KRT1,1,2.73
AL1A3_HUMAN,P47895,ALDH1A3,Retinaldehyde dehydrogenase 3,6,18,3,27,bin_5,432,1258,RHD3,0,2.53
DPOLQ_HUMAN,O75417,POLQ,DNA polymerase POLQ ,12,10,5,27,bin_5,218,734,POLQ,1,2.63
ACSL1_HUMAN,P33121,ACSL1,Long-chain-fatty-acid--CoA ligase 1 ,7,14,6,27,bin_5,528,382,ACSL1,1,1.15
CASP2_HUMAN,Q9BZK9,CASP2,Caspase-2 subunit p12,6,16,5,27,bin_5,364,1418,CASP2,1,0.81
CP27B_HUMAN,O15528,CYP27B1,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",4,20,3,27,bin_5,2018,165,CYP27B1,1,0.27
ITAX_HUMAN,P20702,ITGAX,Integrin alpha-X,4,14,9,27,bin_5,280,131,ITGAX,1,0.42
ATG7_HUMAN,O95352,ATG7,Ubiquitin-like modifier-activating enzyme ATG7 ,3,17,7,27,bin_5,3208,1085,ATG7,1,2.84
GDF15_HUMAN,Q99988,GDF15,Growth/differentiation factor 15 ,4,17,6,27,bin_5,2954,2675,GDF15,1,0.69
GDF5_HUMAN,P43026,GDF5,Growth/differentiation factor 5,4,20,3,27,bin_5,865,697,GDF5,1,0.25
DOCK2_HUMAN,Q92608,DOCK2,Dedicator of cytokinesis protein 2,4,15,8,27,bin_5,238,157,DCP2,0,0.82
TIMP1_HUMAN,P01033,TIMP1,Metalloproteinase inhibitor 1,6,14,7,27,bin_5,10980,35125,TIMP1,1,1.51
CAR11_HUMAN,Q9BXL7,CARD11,Caspase recruitment domain-containing protein 11 ,2,18,7,27,bin_5,592,137,CARD11,1,0.44
MEF2D_HUMAN,Q14814,MEF2D,Myocyte-specific enhancer factor 2D,11,11,5,27,bin_5,505,2256,MEF2D,1,0.19
TIFAB_HUMAN,Q6ZNK6,TIFAB,TRAF-interacting protein with FHA domain-containing protein B,1,26,0,27,bin_5,252,1,TRAF2和NCK互作蛋白2,0,1.36
VLTVPKLKLS,P36955,SERPINF1,Pigment epithelium-derived factor,1,18,8,27,bin_5,222,1790,SERPINF1,1,3.28
BHE40_HUMAN,O14503,BHLHE40,Class E basic helix-loop-helix protein 40,12,11,4,27,bin_5,411,0,BHLHE40,1,0.29
MERTK_HUMAN,Q12866,MERTK,Tyrosine-protein kinase Mer,2,20,5,27,bin_5,1240,1219,MERTK,1,0.8
PCSK5_HUMAN,Q92824,PCSK5,Proprotein convertase subtilisin/kexin type 5,4,17,6,27,bin_5,84,1034,PCSK5,1,0.86
NDKA_HUMAN,P15531,NME1,Nucleoside diphosphate kinase A,9,11,7,27,bin_5,1196,1469,NME1,1,0.48
MDR3_HUMAN,P21439,ABCB4,Phosphatidylcholine translocator ABCB4 ,6,10,11,27,bin_5,637,464,ABCB4,1,2.12
PCAT1_HUMAN,Q8NF37,LPCAT1,Lysophosphatidylcholine acyltransferase 1,9,10,8,27,bin_5,198,769,LPCAT1,1,0.56
GFAP_HUMAN,Q7Z5J7,GFAP,Glial fibrillary acidic protein,4,15,8,27,bin_5,21921,26897,GFAP,1,1.36
PEX14_HUMAN,O75381,PEX14,Peroxisomal membrane protein PEX14 ,7,12,8,27,bin_5,263,184,PEX14,1,0.46
MINK1_HUMAN,Q8N4C8,MINK1,Misshapen-like kinase 1,4,16,7,27,bin_5,55,12,MKNK1,0,0.3
FGFR4_HUMAN,Q96KE5,FGFR4,Fibroblast growth factor receptor 4,4,16,7,27,bin_5,1305,782,FGFR4,1,1.02
GVIGQDGLLF,Q9NQT5,EXOSC3,Exosome complex component RRP40,2,16,9,27,bin_5,71,4,EXOSC3,1,4.02
ATS13_HUMAN,VRRILYCARA,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,5,17,5,27,bin_5,3622,823,ADAMTS13,1,0.37
IL17F_HUMAN,Q96PD4,IL17F,Interleukin-17F,5,20,2,27,bin_5,1806,18930,IL17F,1,2.04
AP2A1_HUMAN,O95782,AP2A1,AP-2 complex subunit alpha-1,4,9,14,27,bin_5,37,21,AP2A1,1,0.86
5NTD_HUMAN,P21589,NT5E,5'-nucleotidase,9,11,7,27,bin_5,793,7351,NT5E,1,0.65
CAD23_HUMAN,Q96JL3,CDH23,Cadherin-23 ,3,15,9,27,bin_5,466,193,CDH23,1,1.81
GLUC_HUMAN,P01275,GCG,Glucagon-like peptide 2,4,18,5,27,bin_5,2161,1312,GLP2,0,2.02
ADT2_HUMAN,P05141,SLC25A5,"ADP/ATP translocase 2, N-terminally processed",7,12,8,27,bin_5,67,0,SLC25A5,1,4.33
CAD17_HUMAN,Q12864,CDH17,Cadherin-17,5,15,7,27,bin_5,241,105,CDH17,1,3.17
WDR1_HUMAN,O75083,WDR1,WD repeat-containing protein 1,1,17,9,27,bin_5,141,895,WDR1,1,2.63
ASPM_HUMAN,Q9NVS1,ASPM,Abnormal spindle-like microcephaly-associated protein,1,18,8,27,bin_5,564,78,MCPH1,0,0.59
GLYC_HUMAN,P34896,SHMT1,"Serine hydroxymethyltransferase, cytosolic",8,13,6,27,bin_5,252,177,SHMT2,0,2.59
TRPC5_HUMAN,Q9UL62,TRPC5,Short transient receptor potential channel 5,7,14,6,27,bin_5,566,229,TRPM5,0,0.9
PLPL3_HUMAN,Q9NST1,PNPLA3,1-acylglycerol-3-phosphate O-acyltransferase PNPLA3 ,10,13,4,27,bin_5,1329,4,PNPLA3,1,2.13
AFAD_HUMAN,P55196,AFDN,Afadin,4,14,9,27,bin_5,150,317,MPP5,0,1.86
RFA1_HUMAN,P27694,RPA1,"Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",6,15,6,27,bin_5,828,0,RPA1,1,1.88
RUXE_HUMAN,P62304,SNRPE,Small nuclear ribonucleoprotein E,1,5,21,27,bin_5,41,567,SNEV,0,3.07
PLXD1_HUMAN,Q9Y4D7,PLXND1,Plexin-D1,2,18,7,27,bin_5,160,101,PLXND1,1,0.75
P2RX2_HUMAN,Q9UHD5,P2RX2,P2X purinoceptor 2,5,16,6,27,bin_5,332,4285,P2RX2,1,1.6
TAP1_HUMAN,Q03518,TAP1,Antigen peptide transporter 1,12,7,8,27,bin_5,1640,1023,TAP1,1,1.43
IRF6_HUMAN,O14896,IRF6,Interferon regulatory factor 6,7,15,5,27,bin_5,538,5020,IRF6,1,0.26
OX2G_HUMAN,P41217,CD200,OX-2 membrane glycoprotein,3,17,7,27,bin_5,1132,513,CD200,1,2.52
I23O1_HUMAN,P14902,IDO1,"Indoleamine 2,3-dioxygenase 1 ",5,18,4,27,bin_5,2342,3629,INDO,0,0.61
MYO5A_HUMAN,Q9Y4I1,MYO5A,Unconventional myosin-Va,6,9,12,27,bin_5,346,18,MYO5A,1,1.57
GNAI1_HUMAN,Q9UGA4,GNAI1,Guanine nucleotide-binding protein G(i) subunit alpha-1,8,9,10,27,bin_5,145,0,GNAS,0,0.36
MYO1E_HUMAN,Q12965,MYO1E,Unconventional myosin-Ie,6,10,11,27,bin_5,95,1,MY05A,0,1.49
TRI37_HUMAN,O94972,TRIM37,E3 ubiquitin-protein ligase TRIM37 ,9,11,7,27,bin_5,138,97,TRIM37,1,3.52
MARK1_HUMAN,Q9P0L2,MARK1,Serine/threonine-protein kinase MARK1,9,13,5,27,bin_5,126,80,MARK1,1,0.4
AQP8_HUMAN,O94778,AQP8,Aquaporin-8 ,4,11,12,27,bin_5,402,268,AQP8,1,4.44
MCM2_HUMAN,P49736,MCM2,DNA replication licensing factor MCM2 ,9,10,8,27,bin_5,1653,548,MCMT,0,0.33
MBL2_HUMAN,Q96TF9,MBL2,Mannose-binding protein C ,4,16,7,27,bin_5,998,3601,MBC2,0,0.58
PKHA1_HUMAN,Q9HB21,PLEKHA1,Pleckstrin homology domain-containing family A member 1,3,17,7,27,bin_5,81,0,PHKA1,0,2.08
TRAF4_HUMAN,Q9BUZ4,TRAF4,TNF receptor-associated factor 4,8,10,9,27,bin_5,251,170,TRAF4,1,2.77
CCNB1_HUMAN,P14635,CCNB1,G2/mitotic-specific cyclin-B1,5,12,10,27,bin_5,2431,9,CCNB1,1,1.75
PA2G5_HUMAN,P39877,PLA2G5,Phospholipase A2 group V,4,17,6,27,bin_5,100,0,PLA2G5,1,6.3
DGGTYAACVN,Q9NPD3,EXOSC4,Exosome complex component RRP41,3,14,10,27,bin_5,30,8,EXOSC3,0,2.28
RAG1_HUMAN,P15918,RAG1,E3 ubiquitin-protein ligase RAG1,9,15,4,28,bin_5,3390,24,RAG1,1,2.32
AKIR2_HUMAN,Q53H80,AKIRIN2,Akirin-2 ,4,18,6,28,bin_5,67,8,AKIRIN2,1,0.53
CERT_HUMAN,Q9Y5P4,CERT1,Ceramide transfer protein ,7,16,5,28,bin_5,106,654,CMPK2,0,0.61
APOD_HUMAN,P05090,APOD,Apolipoprotein D,2,17,9,28,bin_5,747,728,APOD,1,0.96
ID3_HUMAN,Q02535,ID3,DNA-binding protein inhibitor ID-3,5,20,3,28,bin_5,1052,39,ID3,1,2.24
EPHA3_HUMAN,P29320,EPHA3,Ephrin type-A receptor 3,4,16,8,28,bin_5,371,1010,EPHA3,1,0.23
SNX1_HUMAN,Q13596,SNX1,Sorting nexin-1,9,5,14,28,bin_5,182,75,SNX1,1,3.07
EHD3_HUMAN,Q9NZN3,EHD3,EH domain-containing protein 3 ,4,13,11,28,bin_5,75,120,EHD3,1,2.65
SNX5_HUMAN,Q9Y5X3,SNX5,Sorting nexin-5,7,8,13,28,bin_5,106,42,SNX5,1,0.59
EPHB3_HUMAN,P54753,EPHB3,Ephrin type-B receptor 3,4,20,4,28,bin_5,252,34,Ephb3,0,3.17
ACM2_HUMAN,P08172,CHRM2,Muscarinic acetylcholine receptor M2,3,12,13,28,bin_5,205,4994,CHRM2,1,2.31
IDHC_HUMAN,O75874,IDH1,Isocitrate dehydrogenase [NADP] cytoplasmic,7,11,10,28,bin_5,5603,1481,IDH3G,0,0.48
PTPRT_HUMAN,Q9NTL1,PTPRT,Receptor-type tyrosine-protein phosphatase T,12,11,5,28,bin_5,125,166,PTPRT,1,0.72
RBBP7_HUMAN,Q16576,RBBP7,Histone-binding protein RBBP7,2,16,10,28,bin_5,123,8,RBBP7,1,0.71
HUWE1_HUMAN,Q9P0A9,HUWE1,E3 ubiquitin-protein ligase HUWE1,5,12,11,28,bin_5,340,258,HUWE1,1,0.36
HXK4_HUMAN,P35557,GCK,Hexokinase-4 ,6,19,3,28,bin_5,1633,15,HK2,0,0.8
HCFC1_HUMAN,P51610,HCFC1,HCF C-terminal chain 6 ,6,10,12,28,bin_5,577,1,HCFC1,1,2.67
PXDN_HUMAN,Q92626,PXDN,PXDN active fragment ,8,12,8,28,bin_5,150,2,PXDN,1,2.62
HBEGF_HUMAN,Q99075,HBEGF,Heparin-binding EGF-like growth factor,5,17,6,28,bin_5,2138,1967,HBEGF,1,0.67
ACKR3_HUMAN,P25106,ACKR3,Atypical chemokine receptor 3 ,6,14,8,28,bin_5,667,212,CMKLR3,0,2.87
CAPON_HUMAN,O75052,NOS1AP,Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein ,3,12,13,28,bin_5,231,9,NOS1AP,1,2.89
ARID2_HUMAN,Q68CP9,ARID2,AT-rich interactive domain-containing protein 2 ,2,19,7,28,bin_5,250,71,ARID2,1,1.61
SMD1_HUMAN,P62314,SNRPD1,Small nuclear ribonucleoprotein Sm D1,1,6,21,28,bin_5,65,1433,SMD1,0,0.81
GNAQ_HUMAN,P50148,GNAQ,Guanine nucleotide-binding protein G(q) subunit alpha,6,13,9,28,bin_5,848,632,GNAQ,1,3.88
APOH_HUMAN,P02749,APOH,Beta-2-glycoprotein 1,5,14,9,28,bin_5,262,3106,APOH,1,3.77
EGLN1_HUMAN,VRHVDNPNGD,EGLN1,Egl nine homolog 1,7,15,6,28,bin_5,748,21,END1,0,2.25
GPR37_HUMAN,O15354,GPR37,Prosaposin receptor GPR37,10,9,9,28,bin_5,162,3,GPR37,1,2.15
TPP1_HUMAN,O14773,TPP1,Tripeptidyl-peptidase 1,9,12,7,28,bin_5,736,526,TPP1,1,1.55
RELB_HUMAN,Q01201,RELB,Transcription factor RelB,4,14,10,28,bin_5,1578,1040,NFKB2,0,2.71
XPO1_HUMAN,O14980,XPO1,Exportin-1,3,11,14,28,bin_5,707,1502,EXPO1,0,4.9
HNF6_HUMAN,Q9UBC0,ONECUT1,Hepatocyte nuclear factor 6,5,21,2,28,bin_5,188,198,HNF6,0,0.41
CD40L_HUMAN,P29965,CD40LG,"CD40 ligand, soluble form ",5,17,6,28,bin_5,8602,179,CD40LG,1,2.47
MOG1_HUMAN,Q9HD47,RANGRF,Ran guanine nucleotide release factor,4,15,9,28,bin_5,10,68,RANBP2,0,1.57
MYO9B_HUMAN,Q13459,MYO9B,Unconventional myosin-IXb,11,6,11,28,bin_5,89,9,MYO9B,1,2.92
PRP19_HUMAN,Q9UMS4,PRPF19,Pre-mRNA-processing factor 19 ,4,11,13,28,bin_5,112,0,PRPF19,1,0.65
RHEB_HUMAN,Q15382,RHEB,GTP-binding protein Rheb ,7,11,10,28,bin_5,986,536,RHEB,1,0.52
IGKPRKFSKF,Q13393,PLD1,Phospholipase D1 ,3,10,15,28,bin_5,846,631,PLCD1,0,1.65
DREB_HUMAN,Q16643,DBN1,Drebrin,3,13,12,28,bin_5,54,450,DBN1,1,0.46
ARHG7_HUMAN,Q14155,ARHGEF7,Rho guanine nucleotide exchange factor 7,3,13,12,28,bin_5,142,4659,ARHGEF7,1,0.48
RET4_HUMAN,P02753,RBP4,Plasma retinol-binding protein(1-176),3,22,3,28,bin_5,1530,0,RBP1,0,0.35
TRDN_HUMAN,Q13061,TRDN,Triadin,3,15,10,28,bin_5,133,278,TRDN,1,3.08
CO1A2_HUMAN,Q9UPH0,COL1A2,Collagen alpha-2(I) chain,8,14,6,28,bin_5,2143,361,COL1A2,1,0.4
RB11B_HUMAN,Q8NI07,RAB11B,Ras-related protein Rab-11B,6,13,9,28,bin_5,125,6,RAB11B,1,0.9
CCG2_HUMAN,Q9Y698,CACNG2,Voltage-dependent calcium channel gamma-2 subunit,3,14,11,28,bin_5,219,62,CACNG2,1,0.76
XRCC1_HUMAN,P18887,XRCC1,DNA repair protein XRCC1 ,5,16,7,28,bin_5,2557,1948,XRCC1,1,0.96
HEPC_HUMAN,P81172,HAMP,Hepcidin-20,2,23,3,28,bin_5,2268,33,HAMP,1,0.94
GPS2_HUMAN,Q13227,GPS2,G protein pathway suppressor 2 ,5,17,6,28,bin_5,129,1157,GASP2,0,2.86
MYH7_HUMAN,Q9H1D5,MYH7,Myosin-7,4,15,9,28,bin_5,1439,27,MYO7A,0,2.19
MLP3A_HUMAN,Q9H492,MAP1LC3A,Microtubule-associated proteins 1A/1B light chain 3A,4,15,9,28,bin_5,1850,12,MAP1LC3A,1,2.07
UBP33_HUMAN,Q8TEY7,USP33,Ubiquitin carboxyl-terminal hydrolase 33,5,14,9,28,bin_5,81,254,UTHP,0,3.8
CH3L1_HUMAN,P36222,CHI3L1,Chitinase-3-like protein 1,3,17,8,28,bin_5,1748,1646,CHI3L1,1,0.39
PLPL9_HUMAN,O60733,PLA2G6,85/88 kDa calcium-independent phospholipase A2,10,11,7,28,bin_5,621,5,iPLA2G6,0,1.77
ELK1_HUMAN,P19419,ELK1,ETS domain-containing protein Elk-1,9,12,7,28,bin_5,1794,44,ELK1,1,0.52
NAL12_HUMAN,P59046,NLRP12,"NACHT, LRR and PYD domains-containing protein 12",3,23,2,28,bin_5,296,25,NLRP12,1,1.02
DPOD1_HUMAN,P28340,POLD1,DNA polymerase delta catalytic subunit ,9,12,7,28,bin_5,360,609,POLD1,1,2.16
PTH1R_HUMAN,Q03431,PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,4,18,6,28,bin_5,654,1737,PTH1R,1,2.6
COMD1_HUMAN,Q8N668,COMMD1,COMM domain-containing protein 1,9,10,9,28,bin_5,199,17,CCDC1,0,2.51
RAB32_HUMAN,Q13637,RAB32,Ras-related protein Rab-32,6,9,13,28,bin_5,169,1,RAB32,1,0.6
EPB41_HUMAN,Q8IXV9,EPB41,Protein 4.1,6,9,13,28,bin_5,89,48981,EPB41,1,1.52
ALK_HUMAN,Q9UM73,ALK,ALK tyrosine kinase receptor ,6,18,4,28,bin_5,16246,8328,ALK,1,1.96
AT2C1_HUMAN,Q8N6V1,ATP2C1,Calcium-transporting ATPase type 2C member 1,7,13,8,28,bin_5,280,6,ATP2C1,1,0.68
CD86_HUMAN,Q7M4L5,CD86,T-lymphocyte activation antigen CD86,4,19,5,28,bin_5,12723,3325,CD86,1,2.56
BBC3_HUMAN,Q9BXH1,BBC3,"Bcl-2-binding component 3, isoforms 1/2",0,25,3,28,bin_5,955,0,BNIP3L,0,3.09
VMLQPFDYDP,O95292,VAPB,Vesicle-associated membrane protein-associated protein B/C ,7,16,5,28,bin_5,415,13,VAMP,0,0.47
MCL1_HUMAN,Q9UHR9,MCL1,Induced myeloid leukemia cell differentiation protein Mcl-1,5,15,8,28,bin_5,7017,3426,MCL1,1,0.72
NUCKS_HUMAN,Q9H1E3,NUCKS1,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 ,6,17,5,28,bin_5,89,13,NUCBL1,0,0.89
S10AA_HUMAN,P60903,S100A10,Protein S100-A10,4,14,10,28,bin_5,512,21,S100A10,1,1.69
SUFU_HUMAN,Q9UMX1,SUFU,Suppressor of fused homolog ,3,18,7,28,bin_5,792,114,SUFU,1,0.81
JIP2_HUMAN,Q13387,MAPK8IP2,C-Jun-amino-terminal kinase-interacting protein 2,8,16,4,28,bin_5,47,5,JIP2,0,3.19
KTNB1_HUMAN,Q9BVA0,KATNB1,Katanin p80 WD40 repeat-containing subunit B1 ,4,10,14,28,bin_5,36,0,NTLN,0,1.82
ESR2_HUMAN,Q0MWT5,ESR2,Estrogen receptor beta,11,12,5,28,bin_5,1388,15299,ESR1,0,2.34
STXB3_HUMAN,O00186,STXBP3,Syntaxin-binding protein 3,3,14,11,28,bin_5,46,86,STXBP3,1,0.56
NIN_HUMAN,Q9C012,NIN,Ninein,4,10,14,28,bin_5,3166,131,NINE,0,1.24
NSF_HUMAN,P46459,NSF,Vesicle-fusing ATPase,10,11,7,28,bin_5,17851,13,VPS4B,0,2.71
LAMB2_HUMAN,P55268,LAMB2,Laminin subunit beta-2,4,14,10,28,bin_5,212,61,LAMB2,1,0.21
CP4AB_HUMAN,Q02928,CYP4A11,Cytochrome P450 4A11 ,9,15,4,28,bin_5,237,89,CYP4A11,1,2.58
LLQSEENKNL,O95453,PARN,Poly(A)-specific ribonuclease PARN,9,12,7,28,bin_5,349,136,PARN,1,0.87
NRCAM_HUMAN,Q92823,NRCAM,Neuronal cell adhesion molecule,3,17,8,28,bin_5,342,17633,NCAM1,0,4.04
LARP1_HUMAN,Q6PKG0,LARP1,La-related protein 1,10,14,4,28,bin_5,131,98,LARP1,1,1.71
SRBS1_HUMAN,Q8IVQ4,SORBS1,Sorbin and SH3 domain-containing protein 1,4,11,13,28,bin_5,99,155,Sorbs1,0,0.5
ZBTB1_HUMAN,Q9Y2K1,ZBTB1,Zinc finger and BTB domain-containing protein 1,6,18,4,28,bin_5,28,138,ZBTB1,1,0.28
DACT1_HUMAN,Q9NYF0,DACT1,Dapper homolog 1,6,17,5,28,bin_5,128,20,DAP1,0,2.8
RTEL1_HUMAN,Q5JTV4,RTEL1,Regulator of telomere elongation helicase 1 ,7,16,5,28,bin_5,301,64,RTEL1,1,0.51
ADDA_HUMAN,Q16156,ADD1,Alpha-adducin,10,7,11,28,bin_5,318,721,ADD1,1,1.03
FOG2_HUMAN,Q8WW38,ZFPM2,Zinc finger protein ZFPM2,5,18,5,28,bin_5,258,57,ZFPM2,1,3.88
TKYLKSNSRS,O76039,CDKL5,Cyclin-dependent kinase-like 5 ,7,11,10,28,bin_5,716,236,CDK5L,0,1.37
KI18A_HUMAN,Q8NI77,KIF18A,Kinesin-like protein KIF18A,7,9,12,28,bin_5,169,5,KIF18A,1,3.54
P2RX3_HUMAN,P56373,P2RX3,P2X purinoceptor 3,3,20,5,28,bin_5,332,3596,P2RX3,1,1.7
TAP2_HUMAN,Q03519,TAP2,Antigen peptide transporter 2,9,11,8,28,bin_5,1046,651,TAP2,1,2.56
CAC1S_HUMAN,Q13698,CACNA1S,Voltage-dependent L-type calcium channel subunit alpha-1S,6,15,7,28,bin_5,612,15,CACNA1S,1,1.21
TAF6_HUMAN,P49848,TAF6,Transcription initiation factor TFIID subunit 6,5,15,8,28,bin_5,153,19,TAF6,1,2.72
KCND2_HUMAN,Q9NZV8,KCND2,A-type voltage-gated potassium channel KCND2 ,4,11,13,28,bin_5,216,40,KCND2,1,0.66
S12A5_HUMAN,Q9H2X9,SLC12A5,Solute carrier family 12 member 5,5,15,8,28,bin_5,166,1036,SLC12A5,1,5.0
SHOT1_HUMAN,Q68DG1,SHTN1,Shootin-1 ,4,12,12,28,bin_5,26,13,SHO,0,2.3
TBX21_HUMAN,Q9UL17,TBX21,T-box transcription factor TBX21,7,18,3,28,bin_5,1976,1581,TBX21,1,2.69
TCAB1_HUMAN,Q9BUR4,WRAP53,Telomerase Cajal body protein 1 ,7,14,7,28,bin_5,107,24,TCOF1,0,2.02
TCAM2_HUMAN,Q86XR7,TICAM2,TIR domain-containing adapter molecule 2,2,14,12,28,bin_5,128,48,TICAM2,1,1.56
TCF15_HUMAN,Q12870,TCF15,Transcription factor 15 ,7,18,3,28,bin_5,44,68373,TF15,0,0.27
KCIP2_HUMAN,Q96T42,KCNIP2,A-type potassium channel modulatory protein KCNIP2 ,7,14,7,28,bin_5,146,0,KCNIP2,1,3.42
OAS3_HUMAN,Q9Y6K5,OAS3,2'-5'-oligoadenylate synthase 3,4,17,7,28,bin_5,227,48,OAS3,1,1.43
PA24C_HUMAN,Q9UP65,PLA2G4C,Cytosolic phospholipase A2 gamma,9,10,9,28,bin_5,61,1149,PLA2G4C,1,2.65
BHA15_HUMAN,Q7RTS1,BHLHA15,Class A basic helix-loop-helix protein 15,7,19,2,28,bin_5,99,0,BHLHA15,1,1.97
JUNB_HUMAN,P17275,JUNB,Transcription factor JunB ,5,17,6,28,bin_5,2222,1723,JUNB,1,1.49
TISD_HUMAN,P47974,ZFP36L2,mRNA decay activator protein ZFP36L2 ,3,22,3,28,bin_5,137,9,ZFP36L2,1,1.23
NLRC4_HUMAN,Q9NPP4,NLRC4,NLR family CARD domain-containing protein 4,6,16,6,28,bin_5,1079,331,NLRC4,1,0.32
CHD3_HUMAN,Q12873,CHD3,Chromodomain-helicase-DNA-binding protein 3,10,9,9,28,bin_5,268,175,CHD3,1,2.62
BASP1_HUMAN,P80723,BASP1,Brain acid soluble protein 1,4,12,12,28,bin_5,206,2562,BASP1,1,2.57
ANO1_HUMAN,Q5XXA6,ANO1,Anoctamin-1,9,12,7,28,bin_5,990,912,ANO1,1,2.81
PD1L1_HUMAN,Q9NZQ7,CD274,Programmed cell death 1 ligand 1 ,2,19,7,28,bin_5,9936,16146,PD-L1,0,1.17
ATOH1_HUMAN,Q92858,ATOH1,Transcription factor ATOH1 ,7,19,2,28,bin_5,793,670,ATOH1,1,0.44
CRUM2_HUMAN,CEAHVDPCHS,CRB2,Protein crumbs homolog 2 ,3,17,8,28,bin_5,237,51,CRB2,1,2.11
ANPRA_HUMAN,LTEYCPRGSL,NPR1,Atrial natriuretic peptide receptor 1 ,10,15,3,28,bin_5,1380,3387,NPR1,1,4.59
ADCY1_HUMAN,Q08828,ADCY1,Adenylate cyclase type 1,5,14,9,28,bin_5,127,3873,ADCY1,1,1.34
RNF41_HUMAN,Q9H4P4,RNF41,E3 ubiquitin-protein ligase NRDP1,9,16,3,28,bin_5,103,75,NRDP1,0,1.97
DNJB1_HUMAN,P25685,DNAJB1,DnaJ homolog subfamily B member 1,9,8,11,28,bin_5,397,47,DNAJB1,1,0.82
DDX20_HUMAN,Q9UHI6,DDX20,Probable ATP-dependent RNA helicase DDX20,9,8,11,28,bin_5,69,0,DDX20,1,2.06
PDIA3_HUMAN,P30101,PDIA3,Protein disulfide-isomerase A3,7,9,12,28,bin_5,666,213,PDIA3,1,2.51
SAR1B_HUMAN,Q9Y6B6,SAR1B,Small COPII coat GTPase SAR1B ,5,16,7,28,bin_5,110,9,SAR1B,1,0.8
NMDE3_HUMAN,Q14957,GRIN2C,"Glutamate receptor ionotropic, NMDA 2C",3,19,6,28,bin_5,58,26,GRIN2C,1,0.58
STX17_HUMAN,P56962,STX17,Syntaxin-17 ,4,10,14,28,bin_5,231,3077,STX17,1,1.95
PDGFC_HUMAN,Q9NRA1,PDGFC,"Platelet-derived growth factor C, receptor-binding form",3,16,9,28,bin_5,305,0,PDGFC,1,1.94
STIL_HUMAN,Q15468,STIL,SCL-interrupting locus protein,1,20,7,28,bin_5,511,9,SIL,0,1.56
CD1D_HUMAN,P15813,CD1D,Antigen-presenting glycoprotein CD1d,7,10,11,28,bin_5,2899,100,CD1D,1,0.75
ZBT7B_HUMAN,O15156,ZBTB7B,Zinc finger and BTB domain-containing protein 7B ,8,19,1,28,bin_5,86,6,ZBTB7B,1,0.5
TGFA_HUMAN,P01135,TGFA,Transforming growth factor alpha,4,13,11,28,bin_5,502,30607,TGFA,1,3.55
A2MG_HUMAN,P01023,A2M,Alpha-2-macroglobulin,13,10,6,29,bin_5,1367,5335,MZF1,0,2.1
TCPA_HUMAN,P17987,TCP1,T-complex protein 1 subunit alpha,7,11,11,29,bin_5,657,101,CCTA,0,0.32
TRIM5_HUMAN,Q9C034,TRIM5,Tripartite motif-containing protein 5,9,16,4,29,bin_5,519,357,TRIM5,1,1.0
TCPQ_HUMAN,P50990,CCT8,T-complex protein 1 subunit theta,6,8,15,29,bin_5,66,14,CCT6A,0,0.2
P85B_HUMAN,O00459,PIK3R2,Phosphatidylinositol 3-kinase regulatory subunit beta,6,18,5,29,bin_5,249,304,PIK3R2,1,0.86
LYAM2_HUMAN,P16581,SELE,E-selectin,5,16,8,29,bin_5,1022,9859,SELE,1,0.48
TE2IP_HUMAN,Q9NYB0,TERF2IP,Telomeric repeat-binding factor 2-interacting protein 1,3,17,9,29,bin_5,252,6,TRF2IP1,0,1.77
CDC20_HUMAN,Q12834,CDC20,Cell division cycle protein 20 homolog,3,18,8,29,bin_5,1741,1058,CDC20,1,3.43
KC1E_HUMAN,P49674,CSNK1E,Casein kinase I isoform epsilon,5,17,7,29,bin_5,114,64,CSNK1E,1,0.42
ANK1_HUMAN,Q99407,ANK1,Ankyrin-1 ,8,7,14,29,bin_5,366,1086,ANK1,1,0.4
TELT_HUMAN,O15273,TCAP,Telethonin,8,18,3,29,bin_5,325,136,TTN,0,0.84
IKKE_HUMAN,Q14164,IKBKE,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,7,16,6,29,bin_5,1260,55,IKBKE,1,2.13
PA2GA_HUMAN,P14555,PLA2G2A,"Phospholipase A2, membrane associated",4,16,9,29,bin_5,317,2230,PLA2G6,0,3.03
WWP2_HUMAN,Q9BWN6,WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,4,19,6,29,bin_5,208,7,WWP2,1,1.93
KETLLSRRGE,O15078,CEP290,Centrosomal protein of 290 kDa,1,14,14,29,bin_5,397,23,CEN2P,0,3.07
